09/05/2025
35.4299
16.7272
54.0666
16.3077
12.5355
97.6482
24.447100000000002
21.6874
65.2181
16.9541
58.335100000000004
65.1442
14.229700000000001
131.12210000000002
77.00330000000001
58.1679
52.306400000000004
24.273200000000003
45.7244
25.4267
124.0605
70.28670000000001
40.3382
